SampleDate,Site,BenthicReefSpecies,Latitude,Longitude,Density_m2,Category
21-Oct-21,3 Palms East,Centrostephanus coronatus,33.7142,-118.33394,0.05,PVR
21-Oct-21,3 Palms East,Henricia sp,33.7142,-118.33394,0.033333333,PVR
21-Oct-21,3 Palms East,Mesocentrotus franciscanus,33.7142,-118.33394,0.05,PVR
21-Oct-21,3 Palms East,Patiria miniata,33.7142,-118.33394,0.083333333,PVR
22-Apr-11,KOU Rock,Mesocentrotus franciscanus,33.71771,-118.33913,0.033333333,PVR
22-Apr-11,KOU Rock,Patiria miniata,33.717821,-118.339067,0.466666667,PVR
22-Apr-11,KOU Rock,Pisaster brevispinus,33.7172,-118.33928,0.016666667,PVR
22-Apr-11,KOU Rock,Pisaster giganteus,33.71786167,-118.3390517,0.233333333,PVR
22-Aug-08,Point Vicente West,Mesocentrotus franciscanus,33.73988182,-118.4135436,3.25,
22-Aug-08,Point Vicente West,Patiria miniata,33.73983714,-118.41358,0.566666667,
22-Aug-08,Point Vicente West,Pisaster brevispinus,33.7391,-118.41418,0.016666667,
22-Aug-08,Point Vicente West,Pisaster giganteus,33.73988182,-118.4135436,3.083333333,
22-Aug-08,Point Vicente West,Pisaster ochraceus,33.740132,-118.41334,0.883333333,
22-Aug-08,Point Vicente West,Strongylocentrotus purpuratus,33.73996,-118.41348,23.15,
22-Aug-12,Rocky Point South,Henricia sp,33.77727,-118.43464,0.083333333,
22-Aug-12,Rocky Point South,Linckia columbiae,33.7768425,-118.4313775,0.083333333,
22-Aug-12,Rocky Point South,Mesocentrotus franciscanus,33.776928,-118.43203,0.55,
22-Aug-12,Rocky Point South,Patiria miniata,33.77727,-118.43464,0.1,
22-Aug-12,Rocky Point South,Pisaster giganteus,33.776814,-118.43116,0.15,
22-Aug-12,Rocky Point South,Strongylocentrotus purpuratus,33.7767,-118.43029,1.05,
22-Jun-16,Honeymoon Cove,Centrostephanus coronatus,33.76423,-118.42428,0.05,
22-Jun-16,Honeymoon Cove,Mesocentrotus franciscanus,33.76423,-118.42428,0.616666667,
22-Jun-16,Honeymoon Cove,Strongylocentrotus purpuratus,33.76444,-118.4239867,0.95,
22-Jun-16,Point Vicente West,Centrostephanus coronatus,33.74043,-118.41367,0.016666667,
22-Jun-16,Point Vicente West,Mesocentrotus franciscanus,33.74056,-118.4133733,0.633333333,
22-Jun-16,Point Vicente West,Strongylocentrotus purpuratus,33.740586,-118.413314,1.166666667,
22-Jun-18,Honeymoon Cove,Mesocentrotus franciscanus,33.76486,-118.4234,0.083333333,
22-Jun-18,Honeymoon Cove,Strongylocentrotus purpuratus,33.76486,-118.4234,0.2,
22-Jun-18,Hawthorne Reef,Centrostephanus coronatus,33.74718,-118.4153,0.016666667,
22-Jun-18,Hawthorne Reef,Mesocentrotus franciscanus,33.74718,-118.4153,0.083333333,
22-Jun-18,Hawthorne Reef,Strongylocentrotus purpuratus,33.74718,-118.4153,0.683333333,
22-May-12,Lunada Bay,Henricia sp,33.77089,-118.43263,0.05,
22-May-12,Lunada Bay,Mesocentrotus franciscanus,33.771442,-118.431712,1.533333333,
22-May-12,Lunada Bay,Patiria miniata,33.77130818,-118.4319345,1.333333333,
22-May-12,Lunada Bay,Pisaster giganteus,33.771442,-118.431712,0.833333333,
22-May-12,Lunada Bay,Pisaster ochraceus,33.77181,-118.4311,0.05,
22-May-12,Lunada Bay,Strongylocentrotus purpuratus,33.77158,-118.4314825,4.133333333,
22-May-12,Resort Point,Mesocentrotus franciscanus,33.76669,-118.4271,2.1,
22-May-12,Resort Point,Patiria miniata,33.76669,-118.4271,1.566666667,
22-May-12,Resort Point,Pisaster giganteus,33.76669,-118.4271,0.25,
22-May-12,Resort Point,Pisaster ochraceus,33.76669,-118.4271,0.066666667,
22-May-12,Resort Point,Strongylocentrotus purpuratus,33.76669,-118.4271,5.383333333,
22-Oct-08,3 Palms East,Mesocentrotus franciscanus,33.719,-118.3318,0.016666667,PVR
22-Oct-08,3 Palms East,Strongylocentrotus purpuratus,33.719,-118.3318,0.55,PVR
22-Oct-15,3 Palms West,Mesocentrotus franciscanus,33.71948,-118.3349,0.3,PVR
22-Oct-15,3 Palms West,Strongylocentrotus purpuratus,33.72026667,-118.3342933,0.283333333,PVR
22-Oct-15,3 Palms East,Lytechinus pictus,33.7142,-118.33394,0.15,PVR
22-Oct-15,3 Palms East,Mesocentrotus franciscanus,33.71585333,-118.3333733,0.6,PVR
22-Oct-15,3 Palms East,Patiria miniata,33.7142,-118.33394,0.15,PVR
22-Oct-15,3 Palms East,Strongylocentrotus purpuratus,33.71668,-118.33309,0.266666667,PVR
23-Aug-13,Resort Point,Astrometis sertulifera,33.76599,-118.42944,0.016666667,
23-Aug-13,Resort Point,Henricia sp,33.76599,-118.42944,0.05,
23-Aug-13,Resort Point,Mesocentrotus franciscanus,33.76599,-118.42944,0.016666667,
23-Aug-13,Resort Point,Patiria miniata,33.76599,-118.42944,0.383333333,
23-Aug-13,Resort Point,Pisaster giganteus,33.76599,-118.42944,0.05,
23-Aug-13,Resort Point,Pycnopodia helianthoides,33.76599,-118.42944,0.016666667,
23-Dec-14,Bunker Point,Mesocentrotus franciscanus,33.72491,-118.35365,0.1,PVR
23-Jul-04,Rocky Point North,Centrostephanus coronatus,33.78018667,-118.4290133,4.083333333,
23-Jul-04,Rocky Point North,Henricia sp,33.78014,-118.42891,0.016666667,
23-Jul-04,Rocky Point North,Mesocentrotus franciscanus,33.78035,-118.4293425,0.55,
23-Jul-04,Rocky Point North,Pisaster giganteus,33.78018667,-118.4290133,0.1,
23-Jul-04,Rocky Point North,Strongylocentrotus purpuratus,33.780056,-118.42875,3.366666667,
23-Jul-20,Rocky Point South,Mesocentrotus franciscanus,33.77511,-118.42804,0.066666667,
23-Jul-20,Rocky Point South,Strongylocentrotus purpuratus,33.77511,-118.42804,0.333333333,
23-Jul-20,Resort Point,Strongylocentrotus purpuratus,33.7667,-118.42607,0.116666667,
23-Jun-08,Rocky Point North,Mesocentrotus franciscanus,33.77958,-118.4278,0.1,
23-Jun-08,Rocky Point North,Strongylocentrotus purpuratus,33.77958,-118.4278,0.233333333,
23-Jun-22,Honeymoon Cove,Centrostephanus coronatus,33.76396,-118.42692,0.016666667,
23-Jun-22,Honeymoon Cove,Linckia columbiae,33.76396,-118.42692,0.016666667,
23-Jun-22,Honeymoon Cove,Mesocentrotus franciscanus,33.76395,-118.42637,0.866666667,
23-Jun-22,Honeymoon Cove,Orthasterias koehleri,33.76396,-118.42692,0.016666667,
23-Jun-22,Honeymoon Cove,Patiria miniata,33.76395667,-118.4267367,0.316666667,
23-Jun-22,Honeymoon Cove,Pisaster giganteus,33.76395,-118.42637,0.033333333,
23-Jun-22,Honeymoon Cove,Strongylocentrotus purpuratus,33.76394,-118.42582,0.85,
23-Mar-12,Resort Point,Henricia sp,33.76599,-118.42944,0.016666667,
23-Mar-12,Resort Point,Mesocentrotus franciscanus,33.76599,-118.42944,0.85,
23-Mar-12,Resort Point,Orthasterias koehleri,33.76599,-118.42944,0.05,
23-Mar-12,Resort Point,Patiria miniata,33.76599,-118.42944,1.316666667,
23-Mar-12,Resort Point,Pisaster giganteus,33.76599,-118.42944,0.05,
23-Mar-12,Resort Point,Strongylocentrotus purpuratus,33.76599,-118.42944,0.016666667,
23-Mar-12,Honeymoon Cove,Lytechinus pictus,33.76394,-118.42582,0.616666667,
23-Mar-12,Honeymoon Cove,Mesocentrotus franciscanus,33.76394,-118.42582,0.2,
23-Mar-12,Honeymoon Cove,Patiria miniata,33.76394,-118.42582,1.333333333,
23-Mar-12,Honeymoon Cove,Pisaster giganteus,33.76394,-118.42582,0.1,
23-Mar-12,Honeymoon Cove,Strongylocentrotus purpuratus,33.76394,-118.42582,1.35,
23-Oct-15,Bunker Point,Centrostephanus coronatus,33.72491,-118.35365,0.016666667,PVR
23-Oct-15,Bunker Point,Mesocentrotus franciscanus,33.72528,-118.3534275,0.15,PVR
23-Oct-15,Bunker Point,Strongylocentrotus purpuratus,33.72534091,-118.3532773,0.966666667,PVR
23-Oct-20,Burial Grounds,Mesocentrotus franciscanus,33.72333,-118.34777,0.033333333,PVR
23-Oct-20,Burial Grounds,Patiria miniata,33.72206,-118.34868,0.216666667,PVR
23-Oct-20,Old 18th,Astropecten armatus,33.72096,-118.34545,0.033333333,PVR
23-Oct-20,Old 18th,Luidia armata,33.72096,-118.34545,0.016666667,PVR
23-Oct-20,Old 18th,Lytechinus pictus,33.72096,-118.34545,0.05,PVR
23-Sep-15,Hawthorne Reef,Mesocentrotus franciscanus,33.74718,-118.4153,0.2,
23-Sep-15,Hawthorne Reef,Strongylocentrotus purpuratus,33.74718,-118.4153,1.566666667,
23-Sep-15,Point Vicente West,Mesocentrotus franciscanus,33.74082,-118.41278,0.05,
23-Sep-15,Point Vicente West,Strongylocentrotus purpuratus,33.74082,-118.41278,0.333333333,
24-Apr-13,Point Vicente West,Mesocentrotus franciscanus,33.74016063,-118.4134956,1.633333333,
24-Apr-13,Point Vicente West,Patiria miniata,33.73984615,-118.4138369,1.283333333,
24-Apr-13,Point Vicente West,Pisaster giganteus,33.74017647,-118.4135059,0.75,
24-Apr-13,Point Vicente West,Pisaster ochraceus,33.740625,-118.413225,0.2,
24-Apr-13,Point Vicente West,Pycnopodia helianthoides,33.7400975,-118.4137975,0.1,
24-Apr-13,Point Vicente West,Strongylocentrotus purpuratus,33.74050769,-118.4132985,12.96666667,
24-Feb-16,Rocky Point North,Centrostephanus coronatus,33.78149,-118.43324,0.033333333,
24-Feb-16,Rocky Point North,Henricia sp,33.78149,-118.43324,0.05,
24-Feb-16,Rocky Point North,Linckia columbiae,33.78149,-118.43324,0.05,
24-Feb-16,Rocky Point North,Mesocentrotus franciscanus,33.78149,-118.43324,0.766666667,
24-Feb-16,Rocky Point North,Ophioplocus esmarki,33.78149,-118.43324,0.016666667,
24-Feb-16,Rocky Point North,Patiria miniata,33.78149,-118.43324,0.133333333,
24-Feb-16,Honeymoon Cove,Centrostephanus coronatus,33.763948,-118.42626,0.35,
24-Feb-16,Honeymoon Cove,Henricia sp,33.76395,-118.42637,0.05,
24-Feb-16,Honeymoon Cove,Linckia columbiae,33.76394,-118.42582,0.016666667,
24-Feb-16,Honeymoon Cove,Mesocentrotus franciscanus,33.76395,-118.42637,3.333333333,
24-Feb-16,Honeymoon Cove,Patiria miniata,33.76395,-118.42637,1.316666667,
24-Feb-16,Honeymoon Cove,Sclerasterias heteropaes,33.76396,-118.42692,0.016666667,
24-Feb-16,Honeymoon Cove,Strongylocentrotus purpuratus,33.76394909,-118.42632,1.9,
24-Jul-07,Rocky Point South,Henricia sp,33.77727,-118.43464,0.016666667,
24-Jul-07,Rocky Point South,Mesocentrotus franciscanus,33.775542,-118.42936,0.216666667,
24-Jul-07,Rocky Point South,Patiria miniata,33.77592,-118.430515,0.683333333,
24-Jul-07,Rocky Point South,Pisaster brevispinus,33.77727,-118.43464,0.016666667,
24-Jul-07,Rocky Point South,Pisaster giganteus,33.77727,-118.43464,0.066666667,
24-Jul-07,Rocky Point South,Strongylocentrotus purpuratus,33.77511,-118.42804,2.233333333,
24-Jul-13,Lunada Bay,Centrostephanus coronatus,33.77181,-118.4311,0.016666667,
24-Jul-13,Lunada Bay,Henricia sp,33.77089,-118.43263,0.033333333,
24-Jul-13,Lunada Bay,Linckia columbiae,33.77152,-118.42761,0.016666667,
24-Jul-13,Lunada Bay,Mesocentrotus franciscanus,33.77150929,-118.4301814,1.7,
24-Jul-13,Lunada Bay,Patiria miniata,33.77112,-118.4322475,0.916666667,
24-Jul-13,Lunada Bay,Pisaster giganteus,33.7713925,-118.4308013,0.266666667,
24-Jul-13,Lunada Bay,Pisaster ochraceus,33.771665,-118.429355,0.05,
24-Jul-13,Lunada Bay,Strongylocentrotus purpuratus,33.77158833,-118.4294825,5.283333333,
24-Jul-20,Lunada Bay,Centrostephanus coronatus,33.77112,-118.4322475,0.1,
24-Jul-20,Lunada Bay,Henricia sp,33.77137,-118.434422,0.183333333,
24-Jul-20,Lunada Bay,Mesocentrotus franciscanus,33.77145786,-118.4320957,0.6,
24-Jul-20,Lunada Bay,Patiria miniata,33.77129,-118.4341233,0.233333333,
24-Jul-20,Lunada Bay,Pisaster giganteus,33.77089,-118.43263,0.016666667,
24-Jul-20,Lunada Bay,Strongylocentrotus purpuratus,33.771413,-118.431363,0.9,
24-Jun-11,Rocky Point North,Mesocentrotus franciscanus,33.78037692,-118.4293946,1.633333333,
24-Jun-11,Rocky Point North,Pisaster giganteus,33.78046667,-118.4295756,0.35,
24-Jun-11,Rocky Point North,Pisaster ochraceus,33.78084,-118.43033,0.016666667,
24-Jun-11,Rocky Point North,Strongylocentrotus purpuratus,33.78005,-118.4287386,1.6,
24-Jun-16,Rocky Point North,Centrostephanus coronatus,33.78149,-118.43324,0.016666667,
24-Jun-16,Rocky Point North,Henricia sp,33.78149,-118.43324,0.033333333,
24-Jun-16,Rocky Point North,Mesocentrotus franciscanus,33.78149,-118.43324,0.183333333,
24-Jun-16,Rocky Point North,Patiria miniata,33.78149,-118.43324,0.016666667,
24-Jun-16,Rocky Point South,Henricia sp,33.77727,-118.43464,0.116666667,
24-Jun-16,Rocky Point South,Linckia columbiae,33.77727,-118.43464,0.016666667,
24-Jun-16,Rocky Point South,Mesocentrotus franciscanus,33.77727,-118.43464,0.5,
24-Jun-16,Rocky Point South,Patiria miniata,33.77727,-118.43464,0.166666667,
24-Jun-20,Honeymoon Cove,Centrostephanus coronatus,33.76398833,-118.4255633,0.333333333,
24-Jun-20,Honeymoon Cove,Henricia sp,33.76394667,-118.4261867,0.066666667,
24-Jun-20,Honeymoon Cove,Mesocentrotus franciscanus,33.76415063,-118.4253113,0.9,
24-Jun-20,Honeymoon Cove,Patiria miniata,33.763981,-118.426326,0.5,
24-Jun-20,Honeymoon Cove,Pisaster ochraceus,33.76423,-118.42428,0.016666667,
24-Jun-20,Honeymoon Cove,Sclerasterias heteropaes,33.76395,-118.42637,0.033333333,
24-Jun-20,Honeymoon Cove,Strongylocentrotus purpuratus,33.76443273,-118.4241,1.383333333,
24-Jun-22,Honeymoon Cove,Mesocentrotus franciscanus,33.764545,-118.42384,0.916666667,
24-Jun-22,Honeymoon Cove,Strongylocentrotus purpuratus,33.764545,-118.42384,2.533333333,
24-Oct-14,Rocky Point South,Centrostephanus coronatus,33.77644,-118.4328,0.016666667,
24-Oct-14,Rocky Point South,Henricia sp,33.77727,-118.43464,0.033333333,
24-Oct-14,Rocky Point South,Mesocentrotus franciscanus,33.77664563,-118.4321781,1.3,
24-Oct-14,Rocky Point South,Patiria miniata,33.77644,-118.4328,0.033333333,
24-Oct-14,Rocky Point South,Strongylocentrotus purpuratus,33.77637125,-118.4312638,0.416666667,
25-Aug-16,Lunada Bay,Henricia sp,33.77139,-118.4344967,0.116666667,
25-Aug-16,Lunada Bay,Mesocentrotus franciscanus,33.77113,-118.433526,0.183333333,
25-Aug-16,Lunada Bay,Patiria miniata,33.77125,-118.433974,0.116666667,
25-Aug-16,Lunada Bay,Pisaster giganteus,33.77089,-118.43263,0.016666667,
25-Aug-16,Lunada Bay,Strongylocentrotus purpuratus,33.77089,-118.43263,0.033333333,
25-Jul-07,Rocky Point South,Centrostephanus coronatus,33.77644,-118.4328,0.033333333,
25-Jul-07,Rocky Point South,Mesocentrotus franciscanus,33.776596,-118.431294,0.766666667,
25-Jul-07,Rocky Point South,Patiria miniata,33.77644,-118.4328,0.016666667,
25-Jul-07,Rocky Point South,Pisaster giganteus,33.776635,-118.4309175,0.083333333,
25-Jul-07,Rocky Point South,Strongylocentrotus purpuratus,33.77661333,-118.4311267,0.633333333,
25-Jul-14,Rocky Point North,Centrostephanus coronatus,33.78084,-118.43033,0.016666667,
25-Jul-14,Rocky Point North,Linckia columbiae,33.78084,-118.43033,0.083333333,
25-Jul-14,Rocky Point North,Mesocentrotus franciscanus,33.78105667,-118.4313,1.2,
25-Jul-14,Rocky Point North,Patiria miniata,33.78149,-118.43324,0.083333333,
25-Jul-14,Rocky Point North,Strongylocentrotus purpuratus,33.78084,-118.43033,0.666666667,
25-Jul-17,Point Vicente West,Centrostephanus coronatus,33.73954333,-118.41401,0.083333333,
25-Jul-17,Point Vicente West,Mesocentrotus franciscanus,33.739378,-118.4141753,1.816666667,
25-Jul-17,Point Vicente West,Patiria miniata,33.73856857,-118.4147114,0.8,
25-Jul-17,Point Vicente West,Pisaster giganteus,33.7391,-118.41418,0.033333333,
25-Jul-17,Point Vicente West,Strongylocentrotus purpuratus,33.73970455,-118.4139482,1.216666667,
25-Jun-19,Honeymoon Cove,Centrostephanus coronatus,33.76423,-118.42428,0.016666667,
25-Jun-19,Honeymoon Cove,Henricia sp,33.76396,-118.42692,0.083333333,
25-Jun-19,Honeymoon Cove,Mesocentrotus franciscanus,33.76403813,-118.4257513,1,
25-Jun-19,Honeymoon Cove,Patiria miniata,33.76398556,-118.4263822,0.516666667,
25-Jun-19,Honeymoon Cove,Sclerasterias heteropaes,33.76396,-118.42692,0.016666667,
25-Jun-19,Honeymoon Cove,Strongylocentrotus purpuratus,33.764042,-118.4256,3.133333333,
25-May-11,Lunada Bay,Mesocentrotus franciscanus,33.77089,-118.43263,0.016666667,
25-May-11,Lunada Bay,Patiria miniata,33.77089,-118.43263,0.183333333,
25-May-11,Lunada Bay,Pisaster giganteus,33.77089,-118.43263,0.116666667,
25-May-11,Hawthorne Reef,Lytechinus pictus,33.74698,-118.41738,0.016666667,
25-May-11,Hawthorne Reef,Mesocentrotus franciscanus,33.74698,-118.41738,0.1,
25-May-11,Hawthorne Reef,Patiria miniata,33.74698,-118.41738,2.966666667,
25-May-11,Hawthorne Reef,Pisaster brevispinus,33.74698,-118.41738,0.033333333,
25-May-11,Hawthorne Reef,Pisaster giganteus,33.74698,-118.41738,0.116666667,
25-May-11,Hawthorne Reef,Pycnopodia helianthoides,33.74698,-118.41738,0.016666667,
25-Nov-09,KOU Rock,Lytechinus pictus,33.7172,-118.33928,0.016666667,PVR
25-Nov-09,KOU Rock,Mesocentrotus franciscanus,33.7205,-118.33742,0.583333333,PVR
25-Nov-09,KOU Rock,Patiria miniata,33.71861429,-118.3384829,0.2,PVR
25-Nov-09,KOU Rock,Pisaster giganteus,33.719675,-118.337885,0.4,PVR
25-Nov-09,KOU Rock,Pisaster ochraceus,33.7205,-118.33742,0.033333333,PVR
25-Nov-09,KOU Rock,Strongylocentrotus purpuratus,33.7205,-118.33742,0.166666667,PVR
25-Sep-09,Hawthorne Reef,Mesocentrotus franciscanus,33.7471,-118.416132,2.2,
25-Sep-09,Hawthorne Reef,Patiria miniata,33.74698,-118.41738,2.383333333,
25-Sep-09,Hawthorne Reef,Pisaster giganteus,33.74708909,-118.4162455,0.416666667,
25-Sep-09,Hawthorne Reef,Pisaster ochraceus,33.74718,-118.4153,0.366666667,
25-Sep-09,Hawthorne Reef,Pycnopodia helianthoides,33.74698,-118.41738,0.016666667,
25-Sep-09,Hawthorne Reef,Strongylocentrotus purpuratus,33.7471,-118.416132,30.1,
25-Sep-09,Point Vicente West,Henricia sp,33.7391,-118.41418,0.033333333,
25-Sep-09,Point Vicente West,Lytechinus pictus,33.7391,-118.41418,0.016666667,
25-Sep-09,Point Vicente West,Mesocentrotus franciscanus,33.739765,-118.413925,2.116666667,
25-Sep-09,Point Vicente West,Ophioplocus esmarki,33.7391,-118.41418,0.033333333,
25-Sep-09,Point Vicente West,Patiria miniata,33.739765,-118.413925,4.216666667,
25-Sep-09,Point Vicente West,Pisaster brevispinus,33.739765,-118.413925,0.033333333,
25-Sep-09,Point Vicente West,Pisaster giganteus,33.73982545,-118.4139018,1.85,
25-Sep-09,Point Vicente West,Pisaster ochraceus,33.73998667,-118.41384,0.766666667,
25-Sep-09,Point Vicente West,Strongylocentrotus purpuratus,33.73993125,-118.4138613,2.083333333,
25-Sep-13,KOU Rock,Mesocentrotus franciscanus,33.71771,-118.33913,0.166666667,PVR
25-Sep-13,KOU Rock,Patiria miniata,33.71771,-118.33913,0.483333333,PVR
25-Sep-13,KOU Rock,Pisaster giganteus,33.71771,-118.33913,0.183333333,PVR
25-Sep-15,Rocky Point North,Strongylocentrotus purpuratus,33.77958,-118.4278,0.116666667,
25-Sep-15,Hawthorne Reef,Mesocentrotus franciscanus,33.74711,-118.41632,1.783333333,
25-Sep-15,Hawthorne Reef,Strongylocentrotus purpuratus,33.74711,-118.41632,3.6,
25-Sep-15,Point Vicente West,Mesocentrotus franciscanus,33.74043,-118.41367,1.4,
25-Sep-15,Point Vicente West,Strongylocentrotus purpuratus,33.74043,-118.41367,1.083333333,
25-Sep-20,3 Palms West,Mesocentrotus franciscanus,33.71948,-118.3349,0.033333333,PVR
25-Sep-20,3 Palms East,Dermasterias imbricata,33.71668,-118.33309,0.016666667,PVR
25-Sep-20,3 Palms East,Mesocentrotus franciscanus,33.71668,-118.33309,0.55,PVR
25-Sep-20,3 Palms East,Patiria miniata,33.71668,-118.33309,0.016666667,PVR
25-Sep-20,3 Palms East,Pisaster giganteus,33.71668,-118.33309,0.016666667,PVR
25-Sep-20,3 Palms East,Strongylocentrotus purpuratus,33.71668,-118.33309,0.366666667,PVR
26-Aug-11,Point Vicente West,Henricia sp,33.73848,-118.4148,0.033333333,
26-Aug-11,Point Vicente West,Mesocentrotus franciscanus,33.73848,-118.4148,0.333333333,
26-Aug-11,Point Vicente West,Patiria miniata,33.73848,-118.4148,0.9,
26-Aug-11,Point Vicente West,Pisaster giganteus,33.73848,-118.4148,0.183333333,
26-Jul-13,Lunada Bay,Henricia sp,33.77149,-118.43487,0.05,
26-Jul-13,Lunada Bay,Mesocentrotus franciscanus,33.77149,-118.43487,0.033333333,
26-Jul-13,Lunada Bay,Patiria miniata,33.77149,-118.43487,0.283333333,
26-Jul-13,Lunada Bay,Pisaster giganteus,33.77149,-118.43487,0.033333333,
26-Jun-13,Rocky Point South,Henricia sp,33.77648333,-118.4323817,0.133333333,
26-Jun-13,Rocky Point South,Linckia columbiae,33.7767,-118.43029,0.05,
26-Jun-13,Rocky Point South,Mesocentrotus franciscanus,33.776172,-118.430694,1.1,
26-Jun-13,Rocky Point South,Patiria miniata,33.77644,-118.4328,1.35,
26-Jun-13,Rocky Point South,Pisaster giganteus,33.77619417,-118.4307733,0.283333333,
26-Jun-13,Rocky Point South,Strongylocentrotus purpuratus,33.77599467,-118.4300593,1.3,
26-Jun-19,Point Vicente West,Centrostephanus coronatus,33.73961,-118.41408,0.15,
26-Jun-19,Point Vicente West,Henricia sp,33.73848,-118.4148,0.033333333,
26-Jun-19,Point Vicente West,Mesocentrotus franciscanus,33.739118,-118.414326,2.433333333,
26-Jun-19,Point Vicente West,Patiria miniata,33.73868667,-118.4145933,1.516666667,
26-Jun-19,Point Vicente West,Pisaster giganteus,33.7394325,-118.4140525,0.066666667,
26-Jun-19,Point Vicente West,Strongylocentrotus purpuratus,33.73966615,-118.4139923,1.983333333,
26-May-17,Resort Point,Centrostephanus coronatus,33.766538,-118.428366,0.116666667,
26-May-17,Resort Point,Henricia sp,33.76667,-118.42843,0.016666667,
26-May-17,Resort Point,Linckia columbiae,33.76599,-118.42944,0.016666667,
26-May-17,Resort Point,Mesocentrotus franciscanus,33.76647706,-118.4282576,1.616666667,
26-May-17,Resort Point,Patiria miniata,33.76633167,-118.4288242,1.066666667,
26-May-17,Resort Point,Pisaster giganteus,33.76667,-118.42843,0.066666667,
26-May-17,Resort Point,Strongylocentrotus purpuratus,33.766542,-118.4281,2.2,
26-Sep-18,3 Palms West,Mesocentrotus franciscanus,33.71802,-118.33533,0.1,PVR
26-Sep-18,3 Palms West,Strongylocentrotus purpuratus,33.719716,-118.334718,0.233333333,PVR
27-Aug-09,3 Palms East,Lytechinus pictus,33.71668,-118.33309,0.016666667,PVR
27-Aug-09,3 Palms East,Mesocentrotus franciscanus,33.71668,-118.33309,0.066666667,PVR
27-Aug-09,3 Palms East,Patiria miniata,33.71668,-118.33309,0.216666667,PVR
27-Aug-09,3 Palms East,Pisaster giganteus,33.71668,-118.33309,0.066666667,PVR
27-Jul-07,Rocky Point North,Centrostephanus coronatus,33.77985286,-118.4285771,0.266666667,
27-Jul-07,Rocky Point North,Henricia sp,33.78149,-118.43324,0.066666667,
27-Jul-07,Rocky Point North,Mesocentrotus franciscanus,33.77958,-118.4278,0.066666667,
27-Jul-07,Rocky Point North,Patiria miniata,33.78149,-118.43324,0.183333333,
27-Jul-07,Rocky Point North,Pisaster giganteus,33.78149,-118.43324,0.016666667,
27-Jul-07,Rocky Point North,Strongylocentrotus purpuratus,33.77958,-118.4278,1.45,
27-Jul-10,Point Vicente West,Mesocentrotus franciscanus,33.74064273,-118.4131845,3.266666667,
27-Jul-10,Point Vicente West,Patiria miniata,33.74056,-118.4133733,0.933333333,
27-Jul-10,Point Vicente West,Pisaster giganteus,33.740625,-118.413225,1.583333333,
27-Jul-10,Point Vicente West,Pisaster ochraceus,33.74060727,-118.4132655,0.833333333,
27-Jul-10,Point Vicente West,Pycnopodia helianthoides,33.740508,-118.413492,0.083333333,
27-Jul-10,Point Vicente West,Strongylocentrotus purpuratus,33.740625,-118.413225,7.1,
27-Jul-22,Bunker Point,Mesocentrotus franciscanus,33.72563,-118.35286,0.116666667,PVR
27-Jul-22,Bunker Point,Patiria miniata,33.72563,-118.35286,0.066666667,PVR
27-Jul-22,Bunker Point,Strongylocentrotus purpuratus,33.72563,-118.35286,0.333333333,PVR
27-Jul-22,3 Palms West,Strongylocentrotus purpuratus,33.72066,-118.33399,0.116666667,PVR
27-Jun-14,Hawthorne Reef,Henricia sp,33.74698,-118.41738,0.016666667,
27-Jun-14,Hawthorne Reef,Lytechinus pictus,33.74674,-118.41981,0.016666667,
27-Jun-14,Hawthorne Reef,Mesocentrotus franciscanus,33.746932,-118.417866,0.233333333,
27-Jun-14,Hawthorne Reef,Patiria miniata,33.74684909,-118.4187055,1.65,
27-Jun-14,Hawthorne Reef,Pisaster giganteus,33.74674,-118.41981,0.016666667,
27-Jun-14,Hawthorne Reef,Strongylocentrotus purpuratus,33.74698,-118.41738,0.25,
27-Oct-15,KOU Rock,Mesocentrotus franciscanus,33.718175,-118.338845,0.3,PVR
27-Oct-15,KOU Rock,Patiria miniata,33.719105,-118.338275,0.083333333,PVR
27-Oct-15,KOU Rock,Strongylocentrotus purpuratus,33.719105,-118.338275,0.183333333,PVR
27-Oct-15,3 Palms West,Mesocentrotus franciscanus,33.71802,-118.33533,0.1,PVR
28-Aug-15,Honeymoon Cove,Henricia sp,33.76396,-118.42692,0.033333333,
28-Aug-15,Honeymoon Cove,Mesocentrotus franciscanus,33.76407846,-118.4253631,1,
28-Aug-15,Honeymoon Cove,Patiria miniata,33.76395429,-118.4266057,0.25,
28-Aug-15,Honeymoon Cove,Strongylocentrotus purpuratus,33.764056,-118.425204,1.016666667,
28-Aug-19,Resort Point,Centrostephanus coronatus,33.76633333,-118.4287133,0.15,
28-Aug-19,Resort Point,Henricia sp,33.76633,-118.428935,0.066666667,
28-Aug-19,Resort Point,Linckia columbiae,33.76599,-118.42944,0.033333333,
28-Aug-19,Resort Point,Mesocentrotus franciscanus,33.76645,-118.4283233,1.566666667,
28-Aug-19,Resort Point,Ophioplocus esmarki,33.76667,-118.42843,0.016666667,
28-Aug-19,Resort Point,Patiria miniata,33.76633,-118.428935,0.283333333,
28-Aug-19,Resort Point,Pisaster giganteus,33.76599,-118.42944,0.016666667,
28-Aug-19,Resort Point,Sclerasterias heteropaes,33.76633,-118.428935,0.033333333,
28-Aug-19,Resort Point,Strongylocentrotus purpuratus,33.76653222,-118.4276867,2.033333333,
28-Jan-11,Honeymoon Cove,Mesocentrotus franciscanus,33.764608,-118.423752,1.85,
