Site,Year,Species,DiveReplicate,DepthZone,Density_m2,mean_chl_mg_m3,max_chl_mg_m3,min_chl_mg_m3,mean_sst_C,max_sst_C,min_sst_C,dist_200m_bath,Relief_index,Relief_SD,Relief_simpson,Substrate_index,Substrate_SD,Substrate_simpson,Latitude,Longitude,Density_100m2,Era,FunctionalGroup,Site_Category,DZ_Density_100m2,mean_Density_100m2
Rocky Point South,2016,Pisaster ochraceus,2,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2016,Pisaster ochraceus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2016,Strongylocentrotus purpuratus,1,Outer,0.0666666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,6.66666666666667,Wasting Event,Urchins,Reference,9.999999999999986,9.999999999999986
Rocky Point South,2016,Strongylocentrotus purpuratus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Urchins,Reference,0,0
Rocky Point South,2016,Strongylocentrotus purpuratus,2,Outer,0.133333333333333,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,13.3333333333333,Wasting Event,Urchins,Reference,9.999999999999986,9.999999999999986
Rocky Point South,2016,Strongylocentrotus purpuratus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Urchins,Reference,0,0
Rocky Point South,2017,Mesocentrotus franciscanus,1,Outer,0.0166666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,1.66666666666667,Wasting Event,Urchins,Reference,1.66666666666667,1.66666666666667
Rocky Point South,2017,Mesocentrotus franciscanus,1,Deep,0.0666666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,6.66666666666667,Wasting Event,Urchins,Reference,3.333333333333335,3.333333333333335
Rocky Point South,2017,Mesocentrotus franciscanus,2,Outer,0.0166666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,1.66666666666667,Wasting Event,Urchins,Reference,1.66666666666667,1.66666666666667
Rocky Point South,2017,Mesocentrotus franciscanus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Urchins,Reference,3.333333333333335,3.333333333333335
Rocky Point South,2017,Patiria miniata,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2017,Patiria miniata,1,Deep,0.0166666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,1.66666666666667,Wasting Event,Stars,Reference,5,5
Rocky Point South,2017,Patiria miniata,2,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2017,Patiria miniata,2,Deep,0.0833333333333333,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,8.33333333333333,Wasting Event,Stars,Reference,5,5
Rocky Point South,2017,Pisaster giganteus,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2017,Pisaster giganteus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2017,Pisaster giganteus,2,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2017,Pisaster giganteus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2017,Pisaster ochraceus,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2017,Pisaster ochraceus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2017,Pisaster ochraceus,2,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2017,Pisaster ochraceus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2017,Strongylocentrotus purpuratus,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Urchins,Reference,7.5,7.5
Rocky Point South,2017,Strongylocentrotus purpuratus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Urchins,Reference,2.5,2.5
Rocky Point South,2017,Strongylocentrotus purpuratus,2,Outer,0.15,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,15,Wasting Event,Urchins,Reference,7.5,7.5
Rocky Point South,2017,Strongylocentrotus purpuratus,2,Deep,0.05,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,5,Wasting Event,Urchins,Reference,2.5,2.5
Rocky Point South,2018,Mesocentrotus franciscanus,1,Outer,0.116666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,11.6666666666667,Wasting Event,Urchins,Reference,15.83333333333335,15.83333333333335
Rocky Point South,2018,Mesocentrotus franciscanus,1,Deep,0.0833333333333333,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,8.33333333333333,Wasting Event,Urchins,Reference,7.5,7.5
Rocky Point South,2018,Mesocentrotus franciscanus,2,Outer,0.2,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,20,Wasting Event,Urchins,Reference,15.83333333333335,15.83333333333335
Rocky Point South,2018,Mesocentrotus franciscanus,2,Deep,0.0666666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,6.66666666666667,Wasting Event,Urchins,Reference,7.5,7.5
Rocky Point South,2018,Patiria miniata,1,Outer,0.0166666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,1.66666666666667,Wasting Event,Stars,Reference,1.66666666666667,1.66666666666667
Rocky Point South,2018,Patiria miniata,1,Deep,0.0333333333333333,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,3.33333333333333,Wasting Event,Stars,Reference,3.33333333333333,3.33333333333333
Rocky Point South,2018,Patiria miniata,2,Outer,0.0166666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,1.66666666666667,Wasting Event,Stars,Reference,1.66666666666667,1.66666666666667
Rocky Point South,2018,Patiria miniata,2,Deep,0.0333333333333333,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,3.33333333333333,Wasting Event,Stars,Reference,3.33333333333333,3.33333333333333
Rocky Point South,2018,Pisaster giganteus,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0.833333333333335,0.833333333333335
Rocky Point South,2018,Pisaster giganteus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2018,Pisaster giganteus,2,Outer,0.0166666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,1.66666666666667,Wasting Event,Stars,Reference,0.833333333333335,0.833333333333335
Rocky Point South,2018,Pisaster giganteus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2018,Pisaster ochraceus,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2018,Pisaster ochraceus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2018,Pisaster ochraceus,2,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2018,Pisaster ochraceus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2018,Strongylocentrotus purpuratus,1,Outer,0.25,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,25,Wasting Event,Urchins,Reference,160,160
Rocky Point South,2018,Strongylocentrotus purpuratus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Urchins,Reference,0,0
Rocky Point South,2018,Strongylocentrotus purpuratus,2,Outer,2.95,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,295,Wasting Event,Urchins,Reference,160,160
Rocky Point South,2018,Strongylocentrotus purpuratus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Urchins,Reference,0,0
Rocky Point South,2019,Mesocentrotus franciscanus,1,Outer,0.1,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,10,Wasting Event,Urchins,Reference,46.66666666666665,46.66666666666665
Rocky Point South,2019,Mesocentrotus franciscanus,1,Deep,0.15,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,15,Wasting Event,Urchins,Reference,33.33333333333336,33.33333333333336
Rocky Point South,2019,Mesocentrotus franciscanus,2,Outer,0.833333333333333,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,83.3333333333333,Wasting Event,Urchins,Reference,46.66666666666665,46.66666666666665
Rocky Point South,2019,Mesocentrotus franciscanus,2,Deep,0.516666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,51.66666666666671,Wasting Event,Urchins,Reference,33.33333333333336,33.33333333333336
Rocky Point South,2019,Patiria miniata,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0.833333333333335,0.833333333333335
Rocky Point South,2019,Patiria miniata,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,2.5,2.5
Rocky Point South,2019,Patiria miniata,2,Outer,0.0166666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,1.66666666666667,Wasting Event,Stars,Reference,0.833333333333335,0.833333333333335
Rocky Point South,2019,Patiria miniata,2,Deep,0.05,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,5,Wasting Event,Stars,Reference,2.5,2.5
Rocky Point South,2019,Pisaster giganteus,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2019,Pisaster giganteus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2019,Pisaster giganteus,2,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2019,Pisaster giganteus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2019,Pisaster ochraceus,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2019,Pisaster ochraceus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2019,Pisaster ochraceus,2,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2019,Pisaster ochraceus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Stars,Reference,0,0
Rocky Point South,2019,Strongylocentrotus purpuratus,1,Outer,0.0666666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,6.66666666666667,Wasting Event,Urchins,Reference,43.333333333333336,43.333333333333336
Rocky Point South,2019,Strongylocentrotus purpuratus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Urchins,Reference,0,0
Rocky Point South,2019,Strongylocentrotus purpuratus,2,Outer,0.8,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,80,Wasting Event,Urchins,Reference,43.333333333333336,43.333333333333336
Rocky Point South,2019,Strongylocentrotus purpuratus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Wasting Event,Urchins,Reference,0,0
Rocky Point South,2020,Mesocentrotus franciscanus,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Post-Wasting Recovery,Urchins,Reference,14.16666666666665,14.16666666666665
Rocky Point South,2020,Mesocentrotus franciscanus,1,Deep,0.0666666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,6.66666666666667,Post-Wasting Recovery,Urchins,Reference,29.166666666666686,29.166666666666686
Rocky Point South,2020,Mesocentrotus franciscanus,2,Outer,0.283333333333333,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,28.3333333333333,Post-Wasting Recovery,Urchins,Reference,14.16666666666665,14.16666666666665
Rocky Point South,2020,Mesocentrotus franciscanus,2,Deep,0.516666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,51.66666666666671,Post-Wasting Recovery,Urchins,Reference,29.166666666666686,29.166666666666686
Rocky Point South,2020,Patiria miniata,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Post-Wasting Recovery,Stars,Reference,0.833333333333335,0.833333333333335
Rocky Point South,2020,Patiria miniata,1,Deep,0.0166666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,1.66666666666667,Post-Wasting Recovery,Stars,Reference,5.833333333333336,5.833333333333336
Rocky Point South,2020,Patiria miniata,2,Outer,0.0166666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,1.66666666666667,Post-Wasting Recovery,Stars,Reference,0.833333333333335,0.833333333333335
Rocky Point South,2020,Patiria miniata,2,Deep,0.1,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,10,Post-Wasting Recovery,Stars,Reference,5.833333333333336,5.833333333333336
Rocky Point South,2020,Pisaster giganteus,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Post-Wasting Recovery,Stars,Reference,0.833333333333335,0.833333333333335
Rocky Point South,2020,Pisaster giganteus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Post-Wasting Recovery,Stars,Reference,0,0
Rocky Point South,2020,Pisaster giganteus,2,Outer,0.0166666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,1.66666666666667,Post-Wasting Recovery,Stars,Reference,0.833333333333335,0.833333333333335
Rocky Point South,2020,Pisaster giganteus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Post-Wasting Recovery,Stars,Reference,0,0
Rocky Point South,2020,Pisaster ochraceus,1,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Post-Wasting Recovery,Stars,Reference,0,0
Rocky Point South,2020,Pisaster ochraceus,1,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Post-Wasting Recovery,Stars,Reference,0,0
Rocky Point South,2020,Pisaster ochraceus,2,Outer,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224,0,Post-Wasting Recovery,Stars,Reference,0,0
Rocky Point South,2020,Pisaster ochraceus,2,Deep,0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3284.38149017432,0.114925,0.215103745684365,0.147311827956989,3.487875,0.718164763411269,0.382930107526882,33.77763,-118.43553,0,Post-Wasting Recovery,Stars,Reference,0,0
